BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
28,"Mauritius",1960,"MF",15,999,39.23,45.58,10.94,14.39,10.17,0.86,0.29,3.53,2.61,0.90,0.02,352,"MUS","Sub-Saharan Africa"
28,"Mauritius",1965,"MF",15,999,32.05,49.03,15.99,18.02,12.95,1.00,0.34,4.25,3.09,1.13,0.03,402,"MUS","Sub-Saharan Africa"
28,"Mauritius",1970,"MF",15,999,25.08,52.16,19.90,21.74,15.63,1.04,0.42,4.91,3.53,1.35,0.03,465,"MUS","Sub-Saharan Africa"
28,"Mauritius",1975,"MF",15,999,22.24,51.90,12.07,24.27,17.51,1.63,0.56,5.06,3.47,1.54,0.04,539,"MUS","Sub-Saharan Africa"
28,"Mauritius",1980,"MF",15,999,21.05,49.49,8.51,27.04,19.86,2.43,0.80,5.35,3.51,1.78,0.06,622,"MUS","Sub-Saharan Africa"
28,"Mauritius",1985,"MF",15,999,17.22,48.84,7.14,31.10,23.06,2.84,1.11,5.85,3.72,2.05,0.08,695,"MUS","Sub-Saharan Africa"
28,"Mauritius",1990,"MF",15,999,13.95,45.48,5.60,38.96,29.99,1.62,0.69,6.49,3.97,2.48,0.05,744,"MUS","Sub-Saharan Africa"
28,"Mauritius",1995,"MF",15,999,10.33,45.63,8.84,41.78,27.02,2.11,0.88,6.81,4.27,2.48,0.06,819,"MUS","Sub-Saharan Africa"
28,"Mauritius",2000,"MF",15,999,9.55,44.92,9.81,43.29,20.25,2.24,0.93,6.70,4.37,2.27,0.06,881,"MUS","Sub-Saharan Africa"
28,"Mauritius",2005,"MF",15,999,7.24,41.47,9.71,47.15,23.75,3.85,1.53,7.34,4.60,2.63,0.11,938,"MUS","Sub-Saharan Africa"
28,"Mauritius",2010,"MF",15,999,5.91,38.18,9.23,49.58,25.57,6.07,2.35,7.86,4.76,2.94,0.17,1004,"MUS","Sub-Saharan Africa"
30,"Mozambique",1950,"MF",15,999,85.55,13.69,5.11,0.69,0.20,0.05,0.03,0.53,0.51,0.02,0.00,3756,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1955,"MF",15,999,81.20,17.90,6.81,0.83,0.26,0.06,0.03,0.69,0.66,0.03,0.00,4051,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1960,"MF",15,999,76.99,22.01,8.65,0.92,0.31,0.07,0.03,0.85,0.82,0.03,0.00,4411,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1965,"MF",15,999,72.81,26.03,9.99,1.07,0.41,0.07,0.04,1.00,0.96,0.04,0.00,4836,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1970,"MF",15,999,73.24,25.51,10.41,1.14,0.43,0.10,0.05,1.00,0.96,0.04,0.00,5330,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1975,"MF",15,999,75.44,23.22,10.24,1.27,0.50,0.06,0.03,0.95,0.90,0.04,0.00,5944,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1980,"MF",15,999,71.76,26.53,12.61,1.65,0.69,0.03,0.01,1.12,1.06,0.06,0.00,6782,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1985,"MF",15,999,71.63,26.31,13.31,1.89,0.81,0.14,0.07,1.17,1.09,0.07,0.00,7320,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1990,"MF",15,999,76.68,21.03,11.33,1.90,0.84,0.25,0.13,1.00,0.92,0.08,0.01,7194,"MOZ","Sub-Saharan Africa"
30,"Mozambique",1995,"MF",15,999,79.01,18.41,10.45,1.95,0.90,0.26,0.13,0.92,0.83,0.08,0.01,8805,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2000,"MF",15,999,77.18,19.98,11.80,2.36,1.10,0.35,0.17,1.05,0.93,0.11,0.01,9997,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2005,"MF",15,999,74.41,21.64,13.46,3.39,1.62,0.41,0.21,1.24,1.07,0.16,0.01,11087,"MOZ","Sub-Saharan Africa"
30,"Mozambique",2010,"MF",15,999,67.74,25.52,16.55,5.41,2.65,1.17,0.57,1.81,1.49,0.28,0.03,12336,"MOZ","Sub-Saharan Africa"
141,"Namibia",1950,"MF",15,999,65.03,22.58,4.48,10.78,5.44,1.62,0.93,2.38,1.81,0.51,0.05,297,"NAM","Sub-Saharan Africa"
141,"Namibia",1955,"MF",15,999,59.60,26.51,5.89,12.14,6.31,1.76,1.03,2.74,2.11,0.58,0.06,317,"NAM","Sub-Saharan Africa"
141,"Namibia",1960,"MF",15,999,54.65,30.65,7.99,12.95,6.93,1.75,0.92,3.05,2.38,0.61,0.05,349,"NAM","Sub-Saharan Africa"
141,"Namibia",1965,"MF",15,999,48.80,34.83,9.89,14.65,8.28,1.73,1.02,3.46,2.71,0.69,0.05,393,"NAM","Sub-Saharan Africa"
141,"Namibia",1970,"MF",15,999,42.18,38.93,12.75,17.13,9.79,1.76,1.00,3.98,3.13,0.80,0.06,442,"NAM","Sub-Saharan Africa"
141,"Namibia",1975,"MF",15,999,36.36,41.34,13.65,20.41,11.68,1.89,0.93,4.48,3.49,0.94,0.06,499,"NAM","Sub-Saharan Africa"
141,"Namibia",1980,"MF",15,999,32.68,40.23,15.06,25.08,13.97,2.01,0.97,5.02,3.83,1.13,0.06,535,"NAM","Sub-Saharan Africa"
141,"Namibia",1985,"MF",15,999,28.41,38.87,15.58,30.51,16.84,2.22,1.11,5.63,4.20,1.36,0.07,602,"NAM","Sub-Saharan Africa"
141,"Namibia",1990,"MF",15,999,24.10,39.10,17.13,34.37,18.77,2.43,1.21,6.14,4.54,1.53,0.07,784,"NAM","Sub-Saharan Africa"
141,"Namibia",1995,"MF",15,999,22.54,44.09,20.48,31.05,17.25,2.32,1.17,6.06,4.60,1.39,0.07,918,"NAM","Sub-Saharan Africa"
141,"Namibia",2000,"MF",15,999,23.70,47.50,22.00,26.40,14.90,2.30,1.17,5.72,4.44,1.20,0.07,1070,"NAM","Sub-Saharan Africa"
141,"Namibia",2005,"MF",15,999,22.57,46.81,23.65,28.80,15.37,1.81,0.89,5.92,4.61,1.26,0.05,1188,"NAM","Sub-Saharan Africa"
141,"Namibia",2010,"MF",15,999,22.56,43.40,23.17,31.72,16.33,2.31,1.11,6.17,4.71,1.39,0.07,1334,"NAM","Sub-Saharan Africa"
31,"Niger",1950,"MF",15,999,92.32,7.27,2.47,0.29,0.09,0.11,0.05,0.34,0.32,0.02,0.00,1464,"NER","Sub-Saharan Africa"
31,"Niger",1955,"MF",15,999,92.14,7.44,2.57,0.30,0.09,0.13,0.06,0.35,0.33,0.02,0.00,1654,"NER","Sub-Saharan Africa"
31,"Niger",1960,"MF",15,999,91.82,7.66,2.79,0.37,0.14,0.14,0.07,0.38,0.34,0.03,0.00,1842,"NER","Sub-Saharan Africa"
31,"Niger",1965,"MF",15,999,91.67,7.62,2.95,0.51,0.19,0.17,0.09,0.40,0.36,0.04,0.01,2078,"NER","Sub-Saharan Africa"
31,"Niger",1970,"MF",15,999,91.02,8.15,3.37,0.60,0.23,0.20,0.10,0.44,0.39,0.04,0.01,2401,"NER","Sub-Saharan Africa"
31,"Niger",1975,"MF",15,999,90.16,8.63,3.87,0.94,0.36,0.25,0.12,0.52,0.45,0.07,0.01,2771,"NER","Sub-Saharan Africa"
31,"Niger",1980,"MF",15,999,88.66,9.44,4.56,1.55,0.64,0.33,0.15,0.65,0.53,0.10,0.01,3199,"NER","Sub-Saharan Africa"
31,"Niger",1985,"MF",15,999,86.49,10.73,5.53,2.32,0.99,0.44,0.22,0.82,0.65,0.15,0.01,3706,"NER","Sub-Saharan Africa"
31,"Niger",1990,"MF",15,999,83.66,12.67,6.93,3.10,1.38,0.55,0.27,1.03,0.81,0.20,0.02,4321,"NER","Sub-Saharan Africa"
31,"Niger",1995,"MF",15,999,80.93,14.71,8.48,3.66,1.68,0.69,0.34,1.22,0.96,0.25,0.02,5091,"NER","Sub-Saharan Africa"
31,"Niger",2000,"MF",15,999,78.94,16.18,9.70,4.06,1.89,0.81,0.39,1.37,1.07,0.28,0.02,6013,"NER","Sub-Saharan Africa"
31,"Niger",2005,"MF",15,999,76.93,17.35,10.92,4.82,2.31,0.90,0.44,1.54,1.19,0.32,0.03,7114,"NER","Sub-Saharan Africa"
31,"Niger",2010,"MF",15,999,73.10,19.85,12.97,6.08,2.98,0.97,0.47,1.84,1.41,0.40,0.03,8403,"NER","Sub-Saharan Africa"
142,"Reunion",1950,"MF",15,999,48.78,38.52,10.16,5.13,1.76,7.56,3.98,2.87,1.85,0.79,0.23,150,"REU","Sub-Saharan Africa"
142,"Reunion",1955,"MF",15,999,56.57,29.94,8.14,4.52,1.53,8.97,4.79,2.76,1.63,0.85,0.28,166,"REU","Sub-Saharan Africa"
142,"Reunion",1960,"MF",15,999,44.49,44.20,12.13,7.21,2.44,4.10,2.17,2.75,1.97,0.65,0.13,183,"REU","Sub-Saharan Africa"
142,"Reunion",1965,"MF",15,999,37.20,51.37,16.38,11.03,3.43,0.40,0.21,2.85,2.27,0.57,0.01,210,"REU","Sub-Saharan Africa"
142,"Reunion",1970,"MF",15,999,31.90,51.49,20.31,16.11,4.52,0.49,0.25,3.45,2.63,0.81,0.01,250,"REU","Sub-Saharan Africa"
142,"Reunion",1975,"MF",15,999,27.34,49.54,26.12,22.48,5.52,0.63,0.31,4.17,3.05,1.11,0.02,281,"REU","Sub-Saharan Africa"
142,"Reunion",1980,"MF",15,999,24.02,45.51,29.13,29.66,6.25,0.81,0.39,4.84,3.39,1.43,0.02,318,"REU","Sub-Saharan Africa"
142,"Reunion",1985,"MF",15,999,21.85,41.30,29.11,35.79,6.51,1.06,0.55,5.34,3.60,1.70,0.03,367,"REU","Sub-Saharan Africa"
142,"Reunion",1990,"MF",15,999,19.67,37.29,28.33,41.74,6.52,1.30,0.69,5.79,3.79,1.96,0.04,417,"REU","Sub-Saharan Africa"
142,"Reunion",1995,"MF",15,999,18.46,32.76,26.39,47.23,6.34,1.55,0.84,6.15,3.92,2.19,0.05,467,"REU","Sub-Saharan Africa"
142,"Reunion",2000,"MF",15,999,16.42,29.03,24.58,52.74,6.00,1.80,1.00,6.54,4.07,2.42,0.06,519,"REU","Sub-Saharan Africa"
142,"Reunion",2005,"MF",15,999,14.56,25.38,22.31,58.00,5.59,2.07,1.15,6.89,4.20,2.63,0.06,570,"REU","Sub-Saharan Africa"
142,"Reunion",2010,"MF",15,999,12.47,21.77,19.75,63.40,5.13,2.35,1.31,7.25,4.33,2.85,0.07,618,"REU","Sub-Saharan Africa"
33,"Rwanda",1950,"MF",15,999,94.50,4.35,0.58,1.11,0.31,0.09,0.05,0.31,0.26,0.05,0.00,1157,"RWA","Sub-Saharan Africa"
33,"Rwanda",1955,"MF",15,999,91.46,7.31,0.91,1.17,0.33,0.09,0.05,0.43,0.38,0.05,0.00,1331,"RWA","Sub-Saharan Africa"
33,"Rwanda",1960,"MF",15,999,83.85,14.45,1.78,1.61,0.49,0.12,0.06,0.76,0.69,0.07,0.00,1532,"RWA","Sub-Saharan Africa"
33,"Rwanda",1965,"MF",15,999,80.29,17.75,2.33,1.85,0.69,0.15,0.08,0.93,0.84,0.09,0.00,1676,"RWA","Sub-Saharan Africa"
33,"Rwanda",1970,"MF",15,999,76.59,20.93,3.78,2.31,0.87,0.21,0.10,1.16,1.04,0.11,0.01,1954,"RWA","Sub-Saharan Africa"
33,"Rwanda",1975,"MF",15,999,71.07,26.00,5.11,2.70,1.05,0.25,0.12,1.43,1.30,0.13,0.01,2271,"RWA","Sub-Saharan Africa"
33,"Rwanda",1980,"MF",15,999,66.42,30.13,7.35,3.24,1.33,0.24,0.06,1.67,1.51,0.16,0.01,2680,"RWA","Sub-Saharan Africa"
33,"Rwanda",1985,"MF",15,999,63.38,32.77,10.10,3.61,1.55,0.27,0.14,1.87,1.68,0.19,0.01,3083,"RWA","Sub-Saharan Africa"
33,"Rwanda",1990,"MF",15,999,60.30,34.72,13.79,4.70,2.09,0.32,0.16,2.16,1.90,0.25,0.01,3550,"RWA","Sub-Saharan Africa"
33,"Rwanda",1995,"MF",15,999,57.19,36.62,19.01,5.85,2.68,0.39,0.19,2.63,2.31,0.31,0.01,2715,"RWA","Sub-Saharan Africa"
33,"Rwanda",2000,"MF",15,999,53.96,38.67,25.50,6.77,3.11,0.65,0.29,3.18,2.80,0.36,0.02,4235,"RWA","Sub-Saharan Africa"
33,"Rwanda",2005,"MF",15,999,51.78,39.84,29.93,7.35,3.48,1.07,0.42,3.61,3.17,0.41,0.03,5105,"RWA","Sub-Saharan Africa"
33,"Rwanda",2010,"MF",15,999,47.25,43.67,35.45,7.08,3.50,2.06,0.71,3.96,3.44,0.46,0.06,5837,"RWA","Sub-Saharan Africa"
34,"Senegal",1950,"MF",15,999,61.81,36.81,12.53,1.27,0.39,0.14,0.07,1.64,1.56,0.07,0.00,1607,"SEN","Sub-Saharan Africa"
34,"Senegal",1955,"MF",15,999,60.83,37.41,13.02,1.60,0.50,0.17,0.09,1.72,1.62,0.09,0.01,1782,"SEN","Sub-Saharan Africa"
34,"Senegal",1960,"MF",15,999,58.82,39.03,14.11,1.96,0.74,0.24,0.13,1.85,1.73,0.12,0.01,1981,"SEN","Sub-Saharan Africa"
34,"Senegal",1965,"MF",15,999,57.46,39.46,15.15,2.72,1.03,0.40,0.21,2.01,1.83,0.17,0.01,2217,"SEN","Sub-Saharan Africa"
34,"Senegal",1970,"MF",15,999,54.71,40.69,16.66,4.00,1.52,0.61,0.31,2.26,2.00,0.25,0.02,2535,"SEN","Sub-Saharan Africa"
34,"Senegal",1975,"MF",15,999,51.90,42.10,18.44,5.20,2.03,0.80,0.40,2.52,2.18,0.32,0.02,2899,"SEN","Sub-Saharan Africa"
34,"Senegal",1980,"MF",15,999,49.06,43.34,20.60,6.43,2.65,1.17,0.56,2.83,2.37,0.42,0.03,3235,"SEN","Sub-Saharan Africa"
34,"Senegal",1985,"MF",15,999,46.22,44.60,22.68,7.77,3.32,1.41,0.71,3.12,2.57,0.51,0.04,3691,"SEN","Sub-Saharan Africa"
34,"Senegal",1990,"MF",15,999,42.55,46.57,25.16,9.16,4.09,1.72,0.86,3.47,2.80,0.61,0.05,4248,"SEN","Sub-Saharan Africa"
34,"Senegal",1995,"MF",15,999,38.31,49.09,27.97,10.59,4.86,2.01,1.00,3.84,3.07,0.71,0.06,4901,"SEN","Sub-Saharan Africa"
34,"Senegal",2000,"MF",15,999,33.49,52.42,31.17,11.88,5.51,2.20,1.09,4.21,3.35,0.79,0.07,5720,"SEN","Sub-Saharan Africa"
34,"Senegal",2005,"MF",15,999,29.26,54.48,34.07,13.40,6.41,2.86,1.40,4.65,3.63,0.93,0.09,6691,"SEN","Sub-Saharan Africa"
34,"Senegal",2010,"MF",15,999,24.43,55.76,36.09,16.03,7.91,3.78,1.87,5.20,3.94,1.14,0.11,7755,"SEN","Sub-Saharan Africa"
36,"Sierra Leone",1950,"MF",15,999,95.07,3.18,2.92,1.48,0.68,0.20,0.10,0.44,0.33,0.10,0.01,1179,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1955,"MF",15,999,94.61,3.27,2.96,1.82,0.85,0.23,0.12,0.49,0.36,0.12,0.01,1266,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1960,"MF",15,999,94.10,3.57,3.21,1.99,0.91,0.26,0.14,0.54,0.40,0.14,0.01,1369,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1965,"MF",15,999,92.60,4.48,3.86,2.58,1.05,0.26,0.20,0.67,0.49,0.17,0.01,1479,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1970,"MF",15,999,90.17,5.99,4.88,3.51,1.26,0.28,0.14,0.87,0.65,0.22,0.01,1606,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1975,"MF",15,999,87.20,7.76,5.91,4.68,1.45,0.32,0.16,1.12,0.83,0.29,0.01,1750,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1980,"MF",15,999,83.82,9.68,6.81,6.12,1.60,0.36,0.18,1.40,1.03,0.36,0.01,1924,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1985,"MF",15,999,80.11,11.50,7.39,7.81,1.70,0.55,0.30,1.73,1.25,0.46,0.02,2131,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1990,"MF",15,999,75.87,14.13,8.26,9.33,1.66,0.65,0.37,2.05,1.48,0.55,0.02,2387,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",1995,"MF",15,999,70.73,17.99,9.46,10.52,1.50,0.76,0.44,2.38,1.75,0.61,0.02,2393,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2000,"MF",15,999,67.82,18.54,8.72,12.72,1.44,0.92,0.54,2.67,1.91,0.73,0.03,2584,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2005,"MF",15,999,65.30,16.78,6.98,16.78,1.45,1.14,0.66,3.07,2.09,0.95,0.04,3159,"SLE","Sub-Saharan Africa"
36,"Sierra Leone",2010,"MF",15,999,62.62,14.36,5.25,21.50,1.41,1.52,0.85,3.42,2.24,1.13,0.05,3493,"SLE","Sub-Saharan Africa"
38,"South Africa",1950,"MF",15,999,49.34,23.81,15.29,23.99,5.08,2.87,0.28,4.18,3.25,0.87,0.06,8403,"ZAF","Sub-Saharan Africa"
38,"South Africa",1955,"MF",15,999,47.63,24.80,15.67,24.61,5.20,2.99,0.27,4.31,3.35,0.89,0.07,9249,"ZAF","Sub-Saharan Africa"
38,"South Africa",1960,"MF",15,999,46.05,26.12,16.18,24.75,5.33,3.07,0.27,4.40,3.43,0.91,0.07,10273,"ZAF","Sub-Saharan Africa"
38,"South Africa",1965,"MF",15,999,42.11,28.35,9.94,26.15,5.69,3.39,0.30,4.45,3.41,0.97,0.07,11522,"ZAF","Sub-Saharan Africa"
38,"South Africa",1970,"MF",15,999,37.79,31.15,6.90,27.72,6.15,3.38,0.29,4.60,3.51,1.02,0.07,13035,"ZAF","Sub-Saharan Africa"
38,"South Africa",1975,"MF",15,999,32.14,37.99,10.81,27.38,7.31,2.50,0.21,4.85,3.80,0.99,0.05,14934,"ZAF","Sub-Saharan Africa"
38,"South Africa",1980,"MF",15,999,26.28,44.04,13.17,28.47,9.14,1.22,0.19,5.11,4.08,1.00,0.03,17085,"ZAF","Sub-Saharan Africa"
38,"South Africa",1985,"MF",15,999,19.05,50.19,6.79,28.97,4.83,1.74,0.16,5.11,4.14,0.93,0.04,19781,"ZAF","Sub-Saharan Africa"
38,"South Africa",1990,"MF",15,999,11.23,46.70,18.69,36.94,10.89,5.11,0.46,6.79,5.23,1.45,0.11,22633,"ZAF","Sub-Saharan Africa"
38,"South Africa",1995,"MF",15,999,5.24,40.48,21.22,47.42,26.25,6.86,0.58,8.29,5.96,2.18,0.15,26948,"ZAF","Sub-Saharan Africa"
38,"South Africa",2000,"MF",15,999,15.50,23.30,7.28,54.01,18.46,7.19,0.59,7.68,5.35,2.17,0.16,30319,"ZAF","Sub-Saharan Africa"
38,"South Africa",2005,"MF",15,999,12.19,20.74,7.19,60.26,20.28,6.81,0.54,8.20,5.67,2.38,0.15,31969,"ZAF","Sub-Saharan Africa"
38,"South Africa",2010,"MF",15,999,9.71,19.52,7.50,64.23,20.33,6.54,0.50,8.48,5.90,2.44,0.14,32760,"ZAF","Sub-Saharan Africa"
39,"Sudan",1950,"MF",15,999,90.32,8.85,2.37,0.65,0.25,0.38,0.14,0.34,0.27,0.07,0.01,5165,"SDN","Sub-Saharan Africa"
39,"Sudan",1955,"MF",15,999,88.48,10.41,3.16,0.80,0.31,0.47,0.18,0.42,0.32,0.08,0.01,5759,"SDN","Sub-Saharan Africa"
39,"Sudan",1960,"MF",15,999,86.65,11.99,4.17,0.92,0.36,0.55,0.22,0.49,0.38,0.10,0.02,6465,"SDN","Sub-Saharan Africa"
39,"Sudan",1965,"MF",15,999,84.46,13.78,5.66,1.25,0.52,0.64,0.27,0.60,0.46,0.12,0.02,7274,"SDN","Sub-Saharan Africa"
39,"Sudan",1970,"MF",15,999,81.37,16.51,7.21,1.53,0.58,0.72,0.36,0.73,0.56,0.14,0.02,8174,"SDN","Sub-Saharan Africa"
39,"Sudan",1975,"MF",15,999,77.71,18.60,9.77,3.05,1.16,0.78,0.38,0.97,0.72,0.23,0.02,9413,"SDN","Sub-Saharan Africa"
39,"Sudan",1980,"MF",15,999,73.57,21.46,13.16,4.27,1.71,0.75,0.36,1.28,0.98,0.29,0.02,10999,"SDN","Sub-Saharan Africa"
39,"Sudan",1985,"MF",15,999,68.38,24.32,16.93,6.73,2.63,0.55,0.28,1.71,1.31,0.38,0.02,12965,"SDN","Sub-Saharan Africa"
39,"Sudan",1990,"MF",15,999,63.97,26.12,19.99,9.20,3.37,0.69,0.35,2.15,1.63,0.49,0.02,14770,"SDN","Sub-Saharan Africa"
39,"Sudan",1995,"MF",15,999,60.36,27.78,22.82,10.89,3.64,0.97,0.49,2.52,1.92,0.56,0.03,17047,"SDN","Sub-Saharan Africa"
39,"Sudan",2000,"MF",15,999,57.29,29.77,25.77,11.41,3.43,1.53,0.78,2.82,2.18,0.59,0.05,19590,"SDN","Sub-Saharan Africa"
39,"Sudan",2005,"MF",15,999,55.42,31.22,28.09,11.03,2.96,2.32,1.18,3.04,2.37,0.61,0.07,22017,"SDN","Sub-Saharan Africa"
39,"Sudan",2010,"MF",15,999,54.19,30.61,28.38,11.26,2.65,3.94,2.01,3.30,2.51,0.67,0.12,25108,"SDN","Sub-Saharan Africa"
40,"Swaziland",1950,"MF",15,999,77.98,18.07,4.12,3.60,1.65,0.33,0.17,1.22,1.05,0.16,0.01,156,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1955,"MF",15,999,73.56,21.55,5.22,4.54,1.90,0.34,0.18,1.48,1.28,0.19,0.01,171,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1960,"MF",15,999,69.32,24.97,6.21,5.36,2.10,0.34,0.18,1.72,1.49,0.22,0.01,190,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1965,"MF",15,999,63.09,30.21,7.77,6.41,2.23,0.29,0.14,2.06,1.80,0.25,0.01,211,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1970,"MF",15,999,52.20,36.04,9.52,10.85,3.02,0.97,0.64,2.89,2.42,0.43,0.03,237,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1975,"MF",15,999,41.80,39.24,10.66,17.38,4.01,1.58,1.08,3.81,3.07,0.68,0.05,272,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1980,"MF",15,999,37.14,38.21,11.30,22.29,5.69,2.36,1.62,4.44,3.46,0.90,0.08,313,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1985,"MF",15,999,32.44,37.05,11.85,27.79,8.02,2.72,2.20,5.08,3.85,1.13,0.10,369,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1990,"MF",15,999,25.49,39.12,12.79,32.71,9.87,2.77,1.89,5.74,4.30,1.34,0.09,457,"SWZ","Sub-Saharan Africa"
40,"Swaziland",1995,"MF",15,999,20.56,38.52,12.92,37.63,11.76,3.36,2.50,6.35,4.67,1.56,0.12,512,"SWZ","Sub-Saharan Africa"
40,"Swaziland",2000,"MF",15,999,15.24,38.79,13.37,42.82,13.84,3.23,2.37,6.90,5.05,1.74,0.11,573,"SWZ","Sub-Saharan Africa"
40,"Swaziland",2005,"MF",15,999,11.25,39.26,13.91,46.30,15.55,3.27,2.36,7.32,5.33,1.88,0.11,610,"SWZ","Sub-Saharan Africa"
40,"Swaziland",2010,"MF",15,999,9.66,36.55,13.30,50.30,17.82,3.57,2.57,7.69,5.52,2.05,0.12,624,"SWZ","Sub-Saharan Africa"
42,"Togo",1950,"MF",15,999,92.10,7.48,2.30,0.33,0.14,0.10,0.05,0.35,0.32,0.02,0.00,780,"TGO","Sub-Saharan Africa"
42,"Togo",1955,"MF",15,999,90.86,8.64,2.54,0.40,0.15,0.12,0.06,0.40,0.37,0.03,0.00,827,"TGO","Sub-Saharan Africa"
42,"Togo",1960,"MF",15,999,89.02,10.27,3.34,0.58,0.20,0.13,0.07,0.49,0.45,0.04,0.00,886,"TGO","Sub-Saharan Africa"
42,"Togo",1965,"MF",15,999,86.98,12.00,4.13,0.89,0.28,0.14,0.07,0.60,0.55,0.05,0.00,952,"TGO","Sub-Saharan Africa"
42,"Togo",1970,"MF",15,999,82.61,15.49,5.95,1.76,0.47,0.12,0.06,0.85,0.76,0.09,0.00,1174,"TGO","Sub-Saharan Africa"
42,"Togo",1975,"MF",15,999,73.45,16.75,7.28,9.03,2.16,0.77,0.38,1.81,1.31,0.48,0.02,1333,"TGO","Sub-Saharan Africa"
42,"Togo",1980,"MF",15,999,64.61,17.35,8.61,16.74,4.05,1.32,0.63,2.79,1.86,0.88,0.04,1496,"TGO","Sub-Saharan Africa"
42,"Togo",1985,"MF",15,999,56.19,22.08,12.60,20.39,5.26,1.38,0.69,3.46,2.35,1.07,0.04,1793,"TGO","Sub-Saharan Africa"
42,"Togo",1990,"MF",15,999,49.79,26.07,17.23,22.66,6.40,1.53,0.77,4.00,2.75,1.21,0.05,2122,"TGO","Sub-Saharan Africa"
42,"Togo",1995,"MF",15,999,46.89,27.10,20.36,24.31,7.71,1.76,0.88,4.37,2.99,1.33,0.05,2454,"TGO","Sub-Saharan Africa"
42,"Togo",2000,"MF",15,999,43.59,28.41,23.01,26.15,9.49,1.91,0.95,4.75,3.23,1.46,0.06,2975,"TGO","Sub-Saharan Africa"
42,"Togo",2005,"MF",15,999,41.20,27.17,23.26,29.31,12.34,2.39,1.18,5.20,3.41,1.71,0.07,3475,"TGO","Sub-Saharan Africa"
42,"Togo",2010,"MF",15,999,38.33,25.37,22.66,32.90,16.14,3.47,1.72,5.77,3.62,2.04,0.10,4044,"TGO","Sub-Saharan Africa"
44,"Uganda",1950,"MF",15,999,80.31,17.10,4.33,2.60,0.68,0.02,0.01,0.88,0.80,0.08,0.00,2813,"UGA","Sub-Saharan Africa"
44,"Uganda",1955,"MF",15,999,77.74,18.92,4.88,3.35,0.88,0.02,0.01,1.02,0.92,0.10,0.00,3118,"UGA","Sub-Saharan Africa"
44,"Uganda",1960,"MF",15,999,74.90,21.30,5.80,3.80,1.10,0.00,0.00,1.16,1.04,0.12,0.00,3565,"UGA","Sub-Saharan Africa"
44,"Uganda",1965,"MF",15,999,69.63,27.09,4.44,3.20,0.69,0.09,0.04,1.24,1.14,0.10,0.00,4192,"UGA","Sub-Saharan Africa"
44,"Uganda",1970,"MF",15,999,61.99,34.28,4.92,3.58,0.46,0.13,0.06,1.50,1.40,0.10,0.00,4902,"UGA","Sub-Saharan Africa"
44,"Uganda",1975,"MF",15,999,55.24,39.78,11.12,4.72,0.56,0.25,0.12,1.96,1.83,0.13,0.01,5596,"UGA","Sub-Saharan Africa"
44,"Uganda",1980,"MF",15,999,51.71,41.41,13.68,6.60,0.77,0.30,0.14,2.35,2.13,0.20,0.01,6473,"UGA","Sub-Saharan Africa"
44,"Uganda",1985,"MF",15,999,45.33,44.94,15.52,9.38,1.13,0.37,0.18,2.87,2.55,0.31,0.01,7611,"UGA","Sub-Saharan Africa"
44,"Uganda",1990,"MF",15,999,37.38,49.46,17.48,12.78,1.44,0.37,0.18,3.50,3.04,0.45,0.01,9096,"UGA","Sub-Saharan Africa"
44,"Uganda",1995,"MF",15,999,29.56,58.47,20.90,9.57,1.56,2.42,1.18,3.99,3.43,0.50,0.07,10505,"UGA","Sub-Saharan Africa"
44,"Uganda",2000,"MF",15,999,25.45,63.28,24.16,7.87,2.01,3.40,1.62,4.32,3.70,0.52,0.10,12082,"UGA","Sub-Saharan Africa"
